TIMESTAMP,CARS_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1.50E+12,carID1,100,85,27.80%,23.10%,27,2141,35,7.11,,50,,27,,,0:24:41,29%,MIL is OFF0 codes,,77.30%,1.00%,53,22,3,8,2017
1.50E+12,carID1,100,84,27.50%,17.30%,27,1549,40,3.88,,49,,13,,,0:24:49,24%,MIL is OFF0 codes,,74.10%,1.00%,53,22,3,8,2017
1.50E+12,carID1,100,84,31.80%,25.10%,27,1154,40,4.11,,49,,10,,,0:24:57,24%,MIL is OFF0 codes,,60.80%,1.00%,53,22,3,8,2017
1.50E+12,carID1,100,84,32.90%,27.50%,27,1123,46,4.27,,49,,1,,,0:25:05,24%,MIL is OFF0 codes,,61.60%,1.00%,53,22,3,8,2017
1.50E+12,carID1,101,83,34.90%,25.90%,27,1039,100,3.7,,50,,0,,,0:25:14,23%,MIL is OFF0 codes,,56.90%,1.00%,53,22,3,8,2017
1.50E+12,carID1,101,83,34.50%,,27,,100,,,52,,0,,,0:25:14,28%,MIL is OFF0 codes,,58.00%,1.00%,53,22,3,8,2017
1.50E+12,carID1,,,34.50%,,,,,,,,,,,,0:25:14,28%,MIL is OFF0 codes,,58.00%,1.00%,53,22,3,8,2017
1.50E+12,carID1,100,61,34.10%,31.00%,29,1006,40,4.36,,30,,23,,,0:02:36,25%,MIL is OFF0 codes,,56.10%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,62,31.80%,22.00%,29,1226,74,3.92,,30,,32,,,0:02:43,24%,MIL is OFF0 codes,,67.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,63,31.40%,41.60%,29,1973,55,12.24,,30,,49,,,0:02:51,32%,MIL is OFF0 codes,,71.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,66,31.00%,22.00%,29,1931,38,6.63,,30,,65,,,0:03:00,28%,MIL is OFF0 codes,,76.90%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,67,33.70%,26.30%,29,2080,53,8.26,,29,,65,,,0:03:11,31%,MIL is OFF0 codes,,76.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,69,33.70%,34.10%,29,2234,66,11.7,,29,,67,,,0:03:20,31%,MIL is OFF0 codes,,71.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,70,35.30%,35.30%,29,2047,25,10.96,,29,,63,,,0:03:29,31%,MIL is OFF0 codes,,71.00%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,72,39.60%,16.10%,29,1505,89,3.56,,29,,56,,,0:03:41,23%,MIL is OFF0 codes,,75.30%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,73,34.50%,50.20%,28,2487,59,17.69,,29,,86,,,0:03:51,34%,MIL is OFF0 codes,,71.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,75,28.20%,42.70%,28,2794,57,17.97,,29,,87,,,0:04:02,34%,MIL is OFF0 codes,,69.00%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,78,26.70%,41.60%,28,2794,57,17.75,,28,,87,,,0:04:12,34%,MIL is OFF0 codes,,69.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,26.30%,15.70%,28,2603,24,6.13,,29,,72,,,0:04:22,27%,MIL is OFF0 codes,,51.00%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,30.20%,21.20%,28,1133,72,3.74,,29,,28,,,0:04:33,24%,MIL is OFF0 codes,,74.90%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,32.20%,16.90%,28,2161,74,4.77,,28,,49,,,0:04:43,24%,MIL is OFF0 codes,,72.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,31.00%,43.90%,28,2222,26,14.69,,29,,57,,,0:04:51,33%,MIL is OFF0 codes,,69.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,84,31.00%,44.30%,28,1891,61,12.38,,28,,61,,,0:04:59,32%,MIL is OFF0 codes,,68.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,86,30.60%,34.50%,28,2062,38,10.89,,29,,60,,,0:05:10,31%,MIL is OFF0 codes,,71.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,84,31.00%,16.10%,28,1552,99,3.7,,29,,48,,,0:05:22,23%,MIL is OFF0 codes,,47.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,101,76,29.80%,59.20%,28,2384,39,21.81,,29,,57,,,0:05:32,84%,MIL is OFF0 codes,,62.70%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,79,25.90%,54.10%,28,2772,63,22.93,,28,,68,,,0:05:43,37%,MIL is OFF0 codes,,70.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,24.30%,48.20%,28,2110,33,15.27,,29,,64,,,0:05:55,34%,MIL is OFF0 codes,,69.00%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,20.40%,47.50%,28,1856,55,13.02,,29,,56,,,0:06:05,33%,MIL is OFF0 codes,,67.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,22.70%,35.70%,28,1815,25,9.84,,29,,55,,,0:06:13,31%,MIL is OFF0 codes,,71.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,24.70%,22.40%,28,1195,73,3.66,,29,,36,,,0:06:22,23%,MIL is OFF0 codes,,62.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,18.80%,18.80%,28,2139,25,5.79,,29,,30,,,0:06:32,26%,MIL is OFF0 codes,,78.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,22.70%,31.80%,28,1876,37,8.97,,29,,44,,,0:06:40,30%,MIL is OFF0 codes,,73.70%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,29.80%,22.00%,28,1261,64,6.41,,29,,42,,,0:06:52,27%,MIL is OFF0 codes,,72.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,30.20%,16.10%,28,2544,25,6.28,,29,,50,,,0:07:03,27%,MIL is OFF0 codes,,50.20%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,25.10%,15.70%,28,2018,96,4.54,,29,,35,,,0:07:14,23%,MIL is OFF0 codes,,49.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,23.10%,16.50%,28,2127,30,4.39,,29,,30,,,0:07:22,24%,MIL is OFF0 codes,,78.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,22.70%,56.10%,28,1849,72,15.33,,29,,46,,,0:07:30,35%,MIL is OFF0 codes,,66.30%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,22.70%,15.30%,28,2062,73,4.56,,29,,57,,,0:07:38,24%,MIL is OFF0 codes,,64.30%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,22.00%,50.60%,28,2374,51,18.29,,29,,58,,,0:07:47,35%,MIL is OFF0 codes,,66.70%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,24.30%,15.70%,28,1730,26,3.98,,29,,50,,,0:07:55,23%,MIL is OFF0 codes,,48.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,27.50%,42.00%,28,1885,68,12.22,,29,,61,,,0:08:06,32%,MIL is OFF0 codes,,69.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,29.40%,25.90%,28,1943,42,7.43,,29,,60,,,0:08:14,29%,MIL is OFF0 codes,,74.90%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,30.60%,20.00%,28,1983,37,5.48,,29,,62,,,0:08:24,26%,MIL is OFF0 codes,,78.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,30.60%,31.80%,28,2055,52,10.12,,29,,67,,,0:08:32,31%,MIL is OFF0 codes,,73.30%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,31.00%,31.40%,28,2131,52,10.08,,29,,62,,,0:08:42,31%,MIL is OFF0 codes,,71.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,28.20%,38.40%,28,1902,48,11.35,,29,,60,,,0:08:51,31%,MIL is OFF0 codes,,70.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,26.70%,16.50%,28,1618,27,3.85,,29,,44,,,0:09:03,23%,MIL is OFF0 codes,,48.20%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,79,29.00%,19.20%,28,1081,55,3.03,,29,,25,,,0:09:14,22%,MIL is OFF0 codes,,63.10%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,79,32.50%,48.20%,28,3194,58,23.47,,29,,42,,,0:09:26,36%,MIL is OFF0 codes,,67.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,31.80%,58.40%,28,2426,76,21.68,,28,,52,,,0:09:34,37%,MIL is OFF0 codes,,67.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,31.40%,16.90%,28,1654,48,5.79,,29,,40,,,0:09:42,28%,MIL is OFF0 codes,,58.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,32.50%,19.20%,28,1115,36,3.13,,29,,4,,,0:09:53,22%,MIL is OFF0 codes,,59.20%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,30.20%,17.30%,28,2393,65,5.91,,28,,33,,,0:10:03,25%,MIL is OFF0 codes,,54.10%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,27.10%,56.90%,28,1897,75,16.04,,28,,45,,,0:10:12,35%,MIL is OFF0 codes,,66.70%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,27.10%,16.10%,28,1688,60,6.77,,28,,50,,,0:10:20,30%,MIL is OFF0 codes,,60.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,27.10%,38.40%,28,2167,30,12.19,,29,,52,,,0:10:28,32%,MIL is OFF0 codes,,71.00%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,28.20%,36.10%,28,1705,56,9.53,,28,,56,,,0:10:36,31%,MIL is OFF0 codes,,72.20%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,29.00%,17.60%,28,1804,26,4.75,,29,,52,,,0:10:44,24%,MIL is OFF0 codes,,49.00%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,30.20%,16.50%,28,1530,25,3.72,,29,,43,,,0:10:52,23%,MIL is OFF0 codes,,47.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,30.60%,17.60%,28,1283,32,3.22,,29,,25,,,0:11:00,22%,MIL is OFF0 codes,,53.30%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,32.50%,20.00%,28,1062,39,3.03,,29,,0,,,0:11:08,22%,MIL is OFF0 codes,,62.70%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,32.20%,19.20%,28,1023,34,2.76,,29,,0,,,0:11:18,21%,MIL is OFF0 codes,,57.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,32.20%,20.00%,28,997,35,2.89,,30,,0,,,0:11:26,22%,MIL is OFF0 codes,,62.70%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,31.80%,39.60%,28,1105,26,9.56,,29,,22,,,0:11:34,31%,MIL is OFF0 codes,,68.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,28.60%,41.20%,28,2899,58,17.85,,29,,45,,,0:11:42,33%,MIL is OFF0 codes,,72.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,28.60%,38.80%,28,2717,54,16.01,,29,,56,,,0:11:50,33%,MIL is OFF0 codes,,73.70%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,29.00%,30.20%,28,1924,31,8.58,,29,,60,,,0:11:58,30%,MIL is OFF0 codes,,74.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,29.80%,16.10%,28,1790,27,4.32,,29,,51,,,0:12:06,24%,MIL is OFF0 codes,,48.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,30.20%,16.10%,28,1596,25,3.89,,29,,40,,,0:12:14,23%,MIL is OFF0 codes,,66.30%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,34.10%,18.80%,28,1072,36,2.95,,30,,0,,,0:12:22,22%,MIL is OFF0 codes,,62.70%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,33.30%,25.10%,28,1008,27,3.69,,29,,21,,,0:12:30,25%,MIL is OFF0 codes,,53.70%,,40,1,4,9,2017
1.50E+12,carID1,100,81,29.80%,47.10%,28,2816,73,8.33,,29,,45,,,0:12:38,27%,MIL is OFF0 codes,,71.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,28.60%,25.90%,28,2086,45,13.86,,29,,54,,,0:12:46,33%,MIL is OFF0 codes,,77.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,28.60%,16.10%,28,1804,34,4.19,,29,,19,,,0:12:54,24%,MIL is OFF0 codes,,48.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,30.20%,18.80%,28,1062,35,2.94,,29,,0,,,0:13:02,22%,MIL is OFF0 codes,,63.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,29.00%,21.20%,28,1001,64,3.02,,29,,15,,,0:13:14,22%,MIL is OFF0 codes,,58.40%,,40,1,4,9,2017
1.50E+12,carID1,100,83,25.50%,43.50%,28,2087,37,13.57,,29,,48,,,0:13:26,33%,MIL is OFF0 codes,,72.20%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,84,25.90%,29.00%,28,2159,24,9.54,,29,,53,,,0:13:34,31%,MIL is OFF0 codes,,74.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,84,27.50%,16.10%,28,1814,26,4.38,,29,,33,,,0:13:42,24%,MIL is OFF0 codes,,48.60%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,84,28.20%,29.40%,28,1018,46,4.26,,30,,3,,,0:13:50,25%,MIL is OFF0 codes,,62.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,84,27.10%,38.40%,28,1368,41,7.69,,31,,22,,,0:14:00,29%,MIL is OFF0 codes,,67.50%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,83,22.70%,16.50%,28,1426,48,3.44,,31,,17,,,0:14:11,22%,MIL is OFF0 codes,,70.20%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,20.40%,29.00%,28,1019,45,4.44,,31,,3,,,0:14:23,25%,MIL is OFF0 codes,,60.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,25.10%,29.40%,28,1009,48,4.17,,32,,0,,,0:14:34,24%,MIL is OFF0 codes,,56.90%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,82,27.10%,30.60%,28,1017,59,4.35,,33,,6,,,0:14:43,25%,MIL is OFF0 codes,,55.30%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,27.80%,31.00%,28,1004,47,4.37,,34,,0,,,0:14:53,25%,MIL is OFF0 codes,,56.90%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,27.50%,17.30%,28,1646,55,4.23,,36,,22,,,0:15:04,24%,MIL is OFF0 codes,,55.30%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,27.80%,22.70%,28,1156,42,3.98,,37,,20,,,0:15:14,24%,MIL is OFF0 codes,,63.90%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,27.50%,22.70%,28,1796,28,6.17,,37,,23,,,0:15:26,27%,MIL is OFF0 codes,,76.10%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,27.80%,36.90%,28,840,57,6.91,,38,,16,,,0:15:36,31%,MIL is OFF0 codes,,67.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,24.70%,25.90%,28,1126,56,4.14,,38,,11,,,0:15:44,24%,MIL is OFF0 codes,,60.80%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,81,27.50%,34.10%,28,998,64,4.68,,39,,0,,,0:15:52,26%,MIL is OFF0 codes,,60.40%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,27.50%,27.50%,28,1123,49,4.46,,41,,4,,,0:16:02,25%,MIL is OFF0 codes,,59.20%,1.00%,40,1,4,9,2017
1.50E+12,carID1,100,80,27.50%,38.40%,28,997,52,5.34,,41,,1,,,0:16:11,26%,MIL is OFF0 codes,,59.20%,1.00%,40,1,4,9,2017
1.50E+12,carID1,101,80,27.80%,,28,,100,,,41,,0,,,0:16:17,21%,MIL is OFF0 codes,,58.00%,1.00%,40,1,4,9,2017
1.50E+12,carID1,101,80,28.20%,,28,,101,,,41,,0,,,0:16:17,28%,MIL is OFF0 codes,,58.00%,1.00%,40,1,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
1.50E+12,carID1,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,20,18,4,9,2017
